0	0	0	2294	16793	13659
0	0	1	4226	14374	14144
0	0	2	4592	0	1821
0	0	3	515	0	1101
0	0	4	4118	0	3273
0	0	5	3260	0	3032
0	0	6	7718	0	101
0	0	7	1710	16274	13425
0	0	8	933	0	819
0	0	9	4333	0	1122
0	0	10	525	0	2575
0	0	11	5367	18510	14616
0	0	12	3113	0	3660
0	0	13	6748	0	886
0	0	14	2218	0	220
0	0	15	6027	0	661
0	0	16	424	0	332
0	0	17	5053	16333	15456
0	0	18	4873	0	2338
0	0	19	5579	0	515
0	0	20	7165	0	3337
0	0	21	1318	15229	13329
0	0	22	2522	0	624
0	0	23	8370	0	851
0	0	24	1054	17170	14878
0	0	25	1299	0	4390
0	0	26	5760	14638	13789
0	0	27	7508	0	1726
0	0	28	1512	0	1735
0	0	29	3632	0	2373
0	0	30	2313	0	2491
0	0	31	5162	0	2008
0	0	32	4343	16881	14334
0	0	33	4146	0	406
0	0	34	2837	15477	14370
0	0	35	5247	0	2463
0	0	36	8526	16031	14177
0	0	37	4229	0	521
0	0	38	1850	0	2299
0	0	39	6972	0	442
0	0	40	4046	16864	12654
0	0	41	5427	15914	14154
0	0	42	8444	14514	14353
0	0	43	3538	0	654
0	0	44	369	15509	14572
0	0	45	7537	15663	14581
0	0	46	7615	15167	14478
0	0	47	7296	15172	12800
0	0	48	4586	0	3067
0	0	49	5922	15029	13935
0	0	50	5999	0	2429
0	0	51	2324	13333	12946
0	0	52	2606	0	518
0	0	53	3168	0	34
0	0	54	7747	13221	12035
0	0	55	235	14658	14276
0	0	56	2390	0	3835
0	0	57	6352	13974	13169
0	0	58	4615	16501	14023
0	0	59	4977	15043	14658
0	0	60	3936	14709	13998
0	0	61	8261	0	2291
0	0	62	2610	12643	12341
0	0	63	8354	15926	15420
0	0	64	5710	15812	15147
0	0	65	2242	17493	15431
0	0	66	41	15655	14612
0	0	67	5731	15490	15348
0	0	68	1202	0	3199
0	0	69	660	0	97
0	0	70	4737	14270	13840
0	0	71	5108	15182	13877
0	0	72	7929	14005	10020
0	0	73	4890	17599	13772
0	0	74	3044	16410	13957
0	0	75	7763	16582	16482
0	0	76	232	0	1927
0	0	77	5057	0	1409
0	0	78	5944	14421	13454
0	0	79	7638	0	1404
0	0	80	2723	14655	14069
0	0	81	3671	0	1586
0	0	82	689	16272	13490
0	0	83	3938	16242	15549
0	0	84	3821	16836	15552
0	0	85	7729	0	399
0	0	86	5796	15869	13625
0	0	87	322	0	1433
0	0	88	6052	13822	13685
0	0	89	8237	0	279
0	0	90	2596	15955	15039
0	0	91	8585	0	1445
0	0	92	8352	18887	14200
0	0	93	1156	0	2397
0	0	94	6367	15983	14419
0	0	95	1683	15550	15005
0	0	96	2932	0	767
0	0	97	3762	18780	14004
0	0	98	6458	14803	13822
0	0	99	7361	16128	15281
0	0	100	3292	15986	15668
0	0	101	2784	15812	15506
0	0	102	1657	0	1471
0	0	103	8346	16842	13670
0	0	104	5675	15338	13161
0	0	105	1783	0	3567
0	0	106	1899	0	1156
0	0	107	8358	0	612
0	0	108	4155	15623	13212
0	0	109	7705	13799	12833
0	0	110	236	0	736
0	0	111	3589	0	651
0	0	112	409	15376	14266
0	0	113	5484	0	112
0	0	114	4132	0	866
0	0	115	2280	0	3498
0	0	116	3007	0	2512
0	0	117	6905	0	500
0	0	118	8514	15045	13096
0	0	119	2890	14136	13066
0	0	120	5594	18939	14018
0	0	121	3722	0	1319
0	0	122	7524	15325	14412
0	0	123	2918	18127	14883
0	0	124	1402	0	824
0	0	125	1075	0	980
0	0	126	7555	15010	14264
0	0	127	189	0	935
0	0	128	5650	0	187
0	0	129	7608	14568	14482
0	0	130	4452	15202	13829
0	0	131	4704	0	775
0	0	132	4000	0	1506
0	0	133	6250	0	1298
0	0	134	7663	15839	14676
0	0	135	1877	14967	13460
0	0	136	5324	16346	13204
0	0	137	7521	0	476
0	0	138	8373	0	2792
0	0	139	2477	15018	14074
0	0	140	8232	14430	13839
0	0	141	6622	0	533
0	0	142	1169	14045	13663
0	0	143	1694	14683	13283
0	0	144	3895	0	2237
0	0	145	6061	16748	15711
0	0	146	6575	0	4264
0	0	147	401	0	631
0	0	148	5547	0	226
0	0	149	2797	17280	14390
0	0	150	433	0	469
0	0	151	7550	16777	13467
0	0	152	8005	0	268
0	0	153	8332	17707	14104
0	0	154	2404	0	1248
0	0	155	2148	14929	14687
0	0	156	4450	15667	13689
0	0	157	1584	0	1211
0	0	158	6459	15182	14659
0	0	159	865	15607	14176
0	0	160	1016	0	877
0	0	161	3569	14034	13168
0	0	162	901	0	1910
0	0	163	3227	14569	12981
0	0	164	1187	14167	13904
